X	Sample_53	Sample_54	Sample_55	Sample_56	Sample_57	Sample_58	Sample_59	Sample_60	Sample_61	Sample_62	Sample_63	Sample_64	Sample_65	Sample_66	Sample_67	Sample_68	Sample_69	Sample_70	Sample_71	Sample_72	Sample_73	Sample_74	Sample_75	Sample_76	Sample_77	Sample_78
F6TY91	NA	6.12646082004785	NA	6.00467216845572	6.13063027704676	0.535646898581654	5.62138963892569	1.69669272749592	4.12239939249592	0.73256964826492	NA	6.26366169150377	NA	NA	NA	NA	NA	5.06056192232892	6.61103365269731	NA	3.83889127532566	1.74536212361889	NA	1.51914431611071	NA	5.85616155509309
A0A3Q2HRL2	2.38138582513557	1.36262137429648	NA	NA	NA	2.91427174532478	NA	2.12709835998262	NA	NA	NA	NA	NA	2.85756703150994	NA	3.14633100286228	1.60230959101067	2.91804842106025	1.02583676100193	3.81030941956511	NA	5.34387324733884	1.98857926394423	3.12779503737808	3.69655030107857	1.65920759825221
A0A3Q2HRX3	12.335401521021	11.5081760716331	12.4688480148818	12.6186539176816	13.0752434722215	10.4250375227033	11.7082174183312	12.298755674035	13.1441451792152	12.034393190517	13.06944473242	12.7189823104467	10.604673680284	12.2262767079697	10.9366084959462	10.8270806609749	10.1681957370437	12.5254009057798	12.7315078419909	11.1264528180399	12.673439380466	12.7016703391395	12.2922871181538	12.0167282131045	12.3616614558609	12.8653795120592
A0A3Q2HTG2	13.2734969490769	12.078661199267	12.5344439347505	12.0193544294726	12.4111163643669	11.7672616645656	11.4528744044326	12.9080191381043	12.3325149423717	12.5818713921462	11.711976642304	11.2453922658435	12.7529910492187	12.0478634787202	11.5335438816669	12.9223465353912	12.9099980577605	12.7074195307286	12.1378909142504	12.6421961357636	13.2208559221809	12.1513781189834	13.6256403590795	12.5596352037254	11.7626062743984	12.6373811120961
A0A3Q2HVB6	14.4599374466255	14.1493501967738	14.5549425276018	13.5515881121273	14.7121776763518	15.4002457171034	15.242124612648	15.2958944617916	13.9696833046315	14.1284857720995	14.5564761179602	13.2366899230932	14.9401116791304	15.0283248217223	15.6088092426755	14.9852415784064	15.286146205627	15.3897724831008	13.2602256503816	14.557810691686	14.2657322387221	15.7285290694712	15.6163047365869	15.2258024108803	15.5793866561919	12.9497993591024
A0A3Q2HVQ1	7.39813656362726	7.82115532373395	8.21204399016227	6.94115327291128	7.2616342372757	7.27818923854686	7.51243233896928	8.038128856286	8.12366619645382	6.7768804123884	8.00921838644905	7.04085956206833	7.80707150769546	8.25310999782842	7.35274969881551	6.80963309578016	7.66950871754051	7.80059580210205	7.72318992272363	7.56078372537438	7.12099467243543	7.38381659370509	7.26075961728143	8.11921090411462	8.20279480264919	8.13474460216455
A0A3Q2HW24	8.82195889014769	7.98123047104755	9.72414034116336	9.94431674797323	9.52354235408905	8.99671638903493	8.41605012988068	9.33370995434728	11.0861959489768	10.2960214126522	10.0196880166506	10.3368189425476	6.91485150324641	9.40254525647351	7.57831985133345	8.2065357835833	8.4066812181768	9.38579770434598	11.9106502249699	8.40537550971788	9.17427157904957	8.48927799335687	9.68505886290858	9.05954455834943	10.1986537567005	10.0623295205122
A0A3Q2HWQ6	9.74490277582525	10.6913160552633	9.64538283512392	9.73264739601557	9.09333832953256	9.94346865567452	9.63383622123083	9.48931011016479	9.25951966393524	10.2867079142065	9.41049375191078	9.33453475707194	9.78459068074762	10.0503112264911	9.98794611052466	10.0320181680231	9.89843360483542	9.55701560196951	9.15970990732305	9.98743456692162	9.3016196533009	9.44476644083308	9.48751046695367	10.1695116702215	9.03952501332856	9.14538705302731
A0A3Q2I0V0	5.31043828452572	NA	4.61779214993097	NA	NA	NA	NA	4.66368617996608	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.56122225378256	NA	NA	NA	NA	5.60255486666118	NA	4.86957040214749	NA
A0A3Q2I2D6	7.88388958605637	8.39975642891419	7.38008004804745	6.63282947756527	7.50192473891006	8.05962567106209	8.85042752724893	8.88062737064841	6.587382994506	8.73205885898873	8.85414529657655	9.85074786345517	7.3769241324212	8.14277590418492	8.00727400412909	7.49323902065642	7.31902174562171	8.22629176246684	8.29026772492845	7.49295072989765	7.13447766076793	7.39859834644988	7.71658627965159	7.71941620279451	10.1566013924309	7.45872649308966
A0A3Q2I2H1	1.96744531278059	NA	NA	2.15181985953926	1.60982586614963	3.06070284796181	3.08516968054594	NA	NA	2.03203029400733	NA	NA	3.25717510020954	NA	3.44113551227202	NA	3.39323084041959	2.32297799475993	1.97881065787498	NA	NA	2.83224799859284	2.06456903818201	NA	NA	NA
A0A3Q2I3K2	8.21564462532097	11.0921558927174	9.79638685245764	9.33121927472869	9.39485279119316	8.3332895482588	11.7915780514271	8.18746590056565	9.01706728111506	7.19846468652768	8.56276902629068	11.794354940442	8.11522576428074	8.73484169189541	8.80576321541914	6.48151691826392	4.98738908759998	8.36609049006999	8.21960416794716	5.61953919687498	7.77447081781102	6.38553630177123	6.69446236346551	8.15189432366407	9.43746079951105	8.93589284490489
A0A3Q2I3W5	10.0185340329587	11.1686533165974	11.3733763320036	10.9405632021751	12.0744592756777	9.95622803198677	13.6296070662292	9.95006738298039	11.3163324494962	10.171101720501	10.0209660534183	13.6901071300501	7.78183834656486	14.3181261529908	10.2739004763017	9.20458092519938	8.13022561321038	9.60398048500396	11.1266657595767	7.95527211314162	NA	9.22474936580427	NA	9.4647254378888	12.2504138999563	10.8407700571884
A0A3Q2I424	10.0549434165733	9.05441167444981	9.56065573246148	8.50048340147312	8.04410445832269	9.29503190433057	10.2457071875689	10.3118845189647	9.40564567991877	9.49324302428915	8.82882513130435	8.23348067286676	8.93413313158226	9.59828703538719	9.23526513587154	9.34412499391818	9.75479566101427	9.40559462800976	9.11589418619308	9.96168988240395	8.98105918112972	8.92996552580861	9.17194486268218	9.85513010116869	9.33109608375933	9.90725573158017
A0A3Q2I4S4	3.43016348189217	4.3814979608926	4.32024637537279	3.55251233278531	NA	2.46516476137574	NA	3.81274464329833	3.55819415026373	4.03219784262887	3.79654584267105	4.69225421608343	3.60641853836337	4.06486561086232	3.13765762158104	2.80494980063894	3.30424233673996	3.69907406051629	1.79976703668657	3.852098743282	NA	3.3704405148456	3.44574391601853	3.79952253633508	2.47137477742878	NA
A0A3Q2I6R8	10.3631710771192	9.61132548117792	10.225508720236	9.27681533726123	10.4652908992539	9.2176742185965	10.353687183442	9.47356979304789	9.22469631659158	9.35872591583766	9.58886451819015	9.58189915931989	9.83538409915208	10.6479350486954	10.35461304074	9.28173301900122	9.33309495716113	10.0011125875651	9.31110344172338	9.04328981652863	9.94997987045431	9.22301702458598	9.09460292639442	9.58648141477735	NA	10.422863705431
A0A3Q2I8H8	7.79634466843955	7.94567792611409	8.15562275658884	6.279727570404	6.49072895934651	7.7985560436079	8.47641814334924	8.01733179629824	6.84797185954862	6.63403123972148	7.12732374386753	6.83226977509501	7.10929786851258	9.21351983096277	7.74821298007749	8.49259829627406	7.74662180547276	8.41123979517489	7.08275580390598	8.66213427479907	6.19259069407697	6.99318749455825	8.17989914035965	8.8382080479704	8.59602944778924	8.17735475230135
A0A3Q2I9Y1	5.78704321451411	7.16311627079681	8.71650397123646	7.74526422775975	8.67375073943806	7.40520955333085	9.69401132017506	7.20682878401233	9.68742817593455	8.16443432895043	7.87337028401446	8.05778058120587	6.99694230609408	8.57158201244937	8.30152820370919	9.6554824238151	6.4739849277218	6.02081108232707	8.59865551372529	6.738403064415	6.49179699043157	5.16910323276824	4.78589052320053	5.88987991254043	6.33376361439282	7.29268973768147
F6VFV9	7.54523479206791	8.04225581669776	7.81629249958321	6.79763558953	7.44474159797699	5.36223842178056	7.57497188953251	7.55193892060235	7.04084860570907	6.54254129791727	7.11743531756403	7.03276207381379	5.60132807119749	7.51702367206458	8.56056211851471	5.13294692790535	5.27416473275279	6.53333284743346	6.3728441702594	3.8159340087741	6.04812063636116	9.59453921917663	4.00034259939014	6.1899055846823	6.48203508623767	8.78388876952731
A0A3Q2ID60	NA	NA	NA	1.93669635224779	NA	NA	NA	NA	NA	2.46727948045998	NA	NA	1.52168900081533	NA	NA	0.96766663877392	1.56892712519003	NA	NA	2.2524277702565	NA	NA	NA	NA	NA	NA
A0A3Q2IDD2	4.85946769717393	6.33190402474772	6.44324029567591	5.99169416556504	4.12042659491574	6.00200485411397	5.30554012813993	4.30607992242581	5.1163897108413	6.8330165608111	5.8671749360752	5.88071001071255	5.52631299719324	5.87160958575801	5.44052038766042	5.15376886299056	5.25711625100494	5.54204131964115	4.86617111569622	5.60442424248476	5.57341088422977	5.05583337471256	4.14683440752993	5.28514695023443	4.9459962272123	4.36840518556287
A0A3Q2IE19	7.45460363623642	8.17130692212522	8.96238996142226	8.37562595015169	9.11170950349243	7.52037510085929	9.68254871851358	8.32306827498599	9.26729701452696	8.26002565596146	9.56763480715448	6.66862974291022	8.07193960650627	8.55623396700309	6.73366616768204	7.28794319229146	7.85032437947877	8.14788158612737	8.18956267608114	7.52503526149477	8.95321575903527	7.45752042177297	7.53620058236748	7.26134275618808	9.00795231402133	9.47790799139942
A0A3Q2IEU7	5.70213111852307	6.67118012666803	6.22728669703741	5.80559427545754	6.27745293436727	5.5642806034713	7.04147298542741	5.65313455824534	5.83245207710238	5.06402918840642	5.73081382958679	8.3766072926784	4.720059526764	6.2373227901555	5.58834585808447	6.03053913620958	4.23855759957537	5.06042790052124	6.28051839239717	5.2231135885801	5.5529795028921	5.7770040753087	4.84014595714298	5.85785661950433	5.83735292771089	6.57037792123797
A0A3Q2KM06	6.65903972330322	5.80946846711147	6.49774168507492	4.86203970079838	5.63506073276286	3.97263751810838	7.58179561798721	6.96626894877681	5.73074591267849	4.67561836550752	5.2505182404027	5.44070641412704	5.12604362396022	7.61619593762839	6.56812181425801	4.77753018200981	5.61624005561848	7.14732705268639	6.35950711448382	5.88002916030775	6.4246332516327	6.44954651840932	5.84820477992623	6.35169722575629	6.94132936666585	6.67031633490875
A0A3Q2KUV4	10.123526529994	9.64225029809877	9.56736861357535	9.3358414055368	8.8216942728603	8.85221737287315	9.70944056398548	9.79645012617214	7.7972594604284	7.46075075345214	9.27061770650807	7.5366668477565	8.64764189969337	9.21564462532097	9.45248218436366	9.11712878178736	8.39369505383094	10.0002113168045	8.67881841933379	8.66725349770251	8.53359838733825	9.70407308880188	8.77620929043742	9.84702288390894	10.0308602182644	9.04949736018094
A0A3Q2L7R0	3.71005148978042	6.51983279191318	4.99460687631358	5.42777711397189	3.18142859161979	6.02373661400061	3.52810868216582	4.28928117848199	NA	6.46781745582512	4.29301727204951	NA	5.73494260004866	5.6422799059824	4.84690946618698	5.30720263101185	5.18028712607826	5.44694101659518	NA	5.8636163843347	4.10047312069017	4.73487216825608	4.48585828303939	5.18563664701573	4.77276719075806	NA
A0A3Q2L7X0	6.73814631743828	5.69258900119183	6.52310555315808	5.54578307959061	5.9192804854146	6.26670035114391	6.62845283106022	5.85449691157657	5.0620223850154	5.53460325861927	6.16091212300292	6.7108615236276	NA	6.72317626762752	6.35612972133772	6.0038158368721	5.70907278114824	6.74160181141324	5.25466206456119	5.83471627149758	5.53142201137459	5.28551689006452	6.61101299003619	7.01073508945375	7.58670470485908	4.90158133850847
A0A3Q2LBD1	4.88826592398951	3.29702115969929	4.21108230115228	4.65125839088427	4.21797514092289	2.97081316998305	6.89895804947336	5.54960140805293	NA	4.4911026997884	3.70385375289958	NA	2.43341351757166	5.06318796552669	2.91748331339153	3.24562191592933	2.90006108836203	5.50147417706345	4.21912204363168	3.57732005530401	4.90266694051749	5.62907679754256	4.15436447466772	3.85949254539278	5.42374286814396	NA
A0A3Q2LBE4	5.05685660885258	2.87901169440043	NA	NA	3.44708322620965	NA	7.56884536817701	6.3830320300356	5.02855589207112	6.8565251287285	5.1829464945111	4.68353365073888	5.01421244481211	NA	4.47290362360683	5.16125888495751	4.62665523272499	5.41904667326625	7.60737470368333	3.09075013520694	NA	5.81452735246112	1.52722550949293	4.22774877594156	5.61487471412749	7.37721053038855
A0A3Q2LCW0	11.1347407523993	14.0333025424857	12.6268452025803	12.2647182107562	13.0947474000419	12.1040712413734	14.3622383669781	10.2065504350181	10.8261512148002	10.1159409901329	11.3815375437717	14.2096208986108	10.5056329423771	14.4409859277723	12.2494127482873	11.0884503780058	9.47695474688615	11.2189082793459	11.3412185780078	9.05726613268755	10.1412258505543	9.94425963824226	10.1884281252255	10.8612110034572	13.7123657844479	11.3153024300052
A0A3Q2LDF3	7.78900537516451	7.17145705116589	7.65623177592789	6.96048854229681	6.85237344958027	9.22937161762396	8.51441818749886	7.91142794241202	7.10734263560691	7.4886114082033	7.40319954043325	7.01135027068585	8.50046746704625	7.90367099806873	8.60737470368334	8.42500184393725	8.13163063775306	8.09125024400833	8.25262286049306	7.86343673931996	7.34734675427543	7.64510358156589	8.10278933674783	8.19221389566047	8.04622910920995	7.71988161478965
A0A3Q2LEZ9	5.17291149289654	6.00612968469547	4.78103966203584	7.37530013580944	4.658982618528	4.75393073159773	6.172127436878	4.87584394120312	7.19036793754627	4.04889006385332	6.50385276343485	6.64186389561894	5.27679068342911	5.53892920265908	5.08003082455386	6.27174126846468	5.53149999059093	4.92448474305932	4.48414457754581	5.54026600362634	5.86989607585463	4.35790383855249	4.21140942522493	5.92858351343005	5.80814046170679	3.76692373229222
A0A3Q2LFC7	5.07454396937043	9.01100356443267	10.5149605633302	10.9936531355021	NA	7.58400790231555	9.35828636058853	9.13231978316772	10.9446022627223	7.50278407801065	10.2527482076599	12.1081290989426	5.38087833647811	9.16202620265972	8.18676299682899	1.13581064309147	7.48612707276365	8.90377642575434	9.39735376071336	3.90850550987104	10.7964371471749	8.08453735885946	NA	7.26824723232904	6.7652827831323	NA
A0A3Q2LG05	3.61920169723258	2.76189371551587	1.74878322721157	4.12267271882414	NA	1.97754370647654	4.86305135627774	3.91796634145764	NA	2.21923668377193	2.96553311844723	4.3357690682627	3.03234068450786	NA	2.2844134490426	2.24582724377519	2.01145270084646	3.64956947601855	NA	2.62226974515061	5.53610886577264	2.86869466614957	2.75250669495735	2.54673151101044	4.02439060641162	NA
A0A3Q2LQH7	5.08088359966322	6.04868739330503	4.55151601762801	4.76874011854571	4.02602097071437	NA	3.38616669309893	3.92902400713997	4.13683120238249	NA	NA	4.92398583409391	2.95453693235694	5.11730439838705	3.69662819226769	3.79979189880804	3.40676521940287	NA	4.45990369613312	3.23989138213014	NA	4.40712837489756	1.45744195118586	4.74671047402054	3.944605483592	4.65802863456589
