X	Sample_53	Sample_54	Sample_55	Sample_56	Sample_57	Sample_58	Sample_59	Sample_60	Sample_61	Sample_62	Sample_63	Sample_64	Sample_65	Sample_66	Sample_67	Sample_68	Sample_69	Sample_70	Sample_71	Sample_72	Sample_73	Sample_74	Sample_75	Sample_76	Sample_77	Sample_78
A0A3Q2HC10	11.2278876540142	10.1638038247469	10.3242642274021	9.59866716255868	9.00493861888294	13.3338802470661	10.2538002309349	11.8586281502445	9.02512291559935	10.6695543510736	9.99703593119655	9.76282712595865	11.7844417191732	10.5534633549983	11.3818237796985	12.7236781783881	12.1867965249558	11.7548450504108	9.33862836345095	12.3061886215984	7.66226445307645	10.451025892704	13.3953944308968	12.0840377465612	12.4720577030358	9.51787567243366
A0A3Q2HCW6	6.84238908968297	6.36889482937277	7.01212935359101	5.49414452201511	6.07032512159391	7.00648402543316	5.37851884651633	6.63137600219086	5.70613663171624	7.08069308718563	7.10710681495266	6.43378644227413	5.27713814691569	4.99615518239371	6.08096270250806	6.42665025257156	5.95452513638067	6.01656228710004	5.52006000229122	6.85959020855358	6.92197534075835	5.81288243316329	6.19403112815739	5.944570575751	6.71001865798024	4.1624965318746
A0A3Q2HE26	6.16686492142044	8.77039535176137	7.50070271845136	5.0743414989989	8.17223349961149	8.19008763735218	9.22748222697381	6.62806313898045	7.2879345624432	4.933799411713	NA	NA	5.16591273565978	6.70967912139149	8.17118792684437	5.02183821214862	5.82543827753567	7.25024826745054	7.38372178909779	5.77922020867056	3.52235569635288	4.59350050853618	5.90548905970939	6.72221858895017	4.81021619650987	7.55611467768644
A0A3Q2HI93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.25282369579298	3.68174207731437	NA	NA	NA
A0A3Q2HID2	6.57479511524565	7.50416329592637	6.51229467542751	5.83525746858958	5.48279059734696	8.15340228439081	6.13991549029922	6.46255821570553	4.93427891136057	6.65159560769723	6.55845290373083	6.74315214195633	6.72242934283703	6.40217794046847	6.43493135344995	8.48233962839551	7.98725445141827	7.20146458948196	6.59528438137505	8.47747086919098	5.5537124509709	7.43535645484317	7.51116123074904	8.10534961632975	7.17013416215399	5.02899056248886
A0A3Q2HIE9	3.56315503609001	5.69041675458649	NA	3.66692157385895	6.87406522295262	NA	NA	NA	NA	5.24148113606232	6.54019523031176	8.77774209028715	4.66274686752432	3.60469360407164	4.23195374807986	4.07030161870897	NA	5.10232553505335	4.01921003556589	4.84340937186841	5.25757425923285	NA	3.14754501198169	4.0086610799266	NA	4.51224541041483
A0A3Q2HJD6	13.697790138145	12.4754649799316	12.1949893279381	11.6609951369069	12.9814199097708	12.9734200013387	12.5474866904701	13.0544693364481	11.9646048261027	12.0111321993997	12.1689646709387	12.248019980273	13.9598301127244	11.7442139362993	13.9703624307864	13.6897163159847	14.0534541437885	12.8645718650664	11.4440545566625	13.0022361658088	12.803028036765	13.024133354448	13.9608363232588	13.3592181010522	12.7386703767914	13.2971170982836
A0A3Q2HJJ4	NA	NA	NA	NA	NA	NA	NA	0.935555978652123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.69128469135054	NA	2.10037888213671	NA
A0A3Q2HK38	10.6047060060015	9.21767127556444	9.22939667556719	8.67084710220651	8.75771794809458	11.356359349995	8.755049739669	9.79913400047584	8.73325484402901	8.94255192489327	8.9156438670984	9.015856803622	10.3109141189065	9.35780095820346	10.0051681655912	11.1602132885443	10.609077686349	10.0571762794665	9.16238433606415	10.7837029342805	8.85672525623735	9.52432405009701	11.650227747224	10.4490219581878	10.6008169758523	9.88691097837515
A0A3Q2HLV9	7.1694804462643	NA	6.76121283545354	3.35593668421919	NA	8.59113609248878	4.10269840056071	7.46632775433376	6.55507893802353	NA	3.68974613702449	4.80618405381473	6.71841865277573	NA	6.13627637819967	7.86966285824792	5.90826222636449	7.4544676984455	6.76615394571196	7.53112275821109	NA	5.84516068852702	8.53819702481091	7.2019709708464	7.57505375105693	5.9968851405223
A0A3Q2HMJ3	12.655761188525	11.9247289064777	11.2356115823676	11.5160316767047	11.0482246280526	14.446591407952	11.3659543102429	12.5724222474932	10.8228248970364	12.0154302815936	11.4692438559961	11.5745501496186	13.3706524142871	11.5435723899325	12.8664894340688	14.1547361478595	13.7316513230905	12.2011008969337	11.8218781131235	13.537060760402	12.616812662338	12.4405641213188	14.2134706587128	13.1355082178929	12.8477551967516	12.6818031803485
A0A3Q2HN78	3.1225235071013	3.15098408917546	NA	NA	8.5055866975127	2.80882008484201	3.58093081837189	NA	2.64610178716677	2.33697189067689	1.15536201324983	4.45835406562861	NA	3.69681324257697	2.34615820191942	3.01016668424349	2.81693377114216	2.3746332272287	2.555014693458	1.63777038731975	4.06182328484689	3.44380137831138	NA	2.05774602499762	2.01115716656829	NA
A0A3Q2HPX3	3.46171562712774	NA	NA	1.10342914216701	NA	3.37853630141253	NA	1.88187256208017	0.847104942988595	NA	NA	2.10476718104279	3.05518533979237	2.28095873550226	1.17731823046712	2.84895683228904	3.30976541283385	1.99459733329332	1.16394454516623	3.21012778197951	NA	1.07382339941885	2.87371668908897	3.21235886872964	NA	2.97498141849532
F6TY91	NA	6.15811197486864	NA	5.9522679016055	6.04625878481294	1.26956085408679	4.85358522237202	1.75820249101048	3.48257376744316	0.644600644773083	NA	6.13255785669149	NA	NA	NA	NA	NA	5.06198127359434	6.25985618398111	NA	3.47381918362497	2.2622607835365	NA	2.05371984759365	NA	5.477211394279
A0A3Q2HRL2	2.68953118115462	1.39427252911727	NA	NA	NA	3.64818570082992	NA	2.18860812349719	NA	NA	NA	NA	NA	2.24220159844688	NA	4.4364863312642	2.90742620357254	2.91946777232568	0.674659292285734	4.92405726555823	NA	5.86077190725645	3.32261600430379	3.66237056886102	3.63965582464907	1.28025743743812
A0A3Q2HRX3	12.64354687704	11.5398272264538	11.6401176367915	12.5662496508314	12.9908719799877	11.1589514782084	10.9404130017776	12.3602654375496	12.5043195541624	11.9464241870251	12.4999033151745	12.5878784756344	11.5399683646046	11.6109112749067	11.156494220717	12.1172359893768	11.4733123496055	12.5268202570452	12.3803303732746	12.2402006640331	12.3083672887653	13.2185689990571	13.6263238585133	12.5513037445874	12.3047669794314	12.4864293512452
A0A3Q2HTG2	13.5816423050959	12.1103123540878	11.7057135566602	11.9669501626224	12.3267448721331	12.5011756200708	10.6850699878789	12.9695289016189	11.6926893173189	12.4939023886544	11.1424352250584	11.1142884310312	13.6882857335394	11.4324980456572	11.7534296064377	14.2125018637931	14.2151146703224	12.708838881994	11.7867134455342	13.7559439817567	12.8557838304802	12.668276778901	14.9596770994391	13.0942107352083	11.7057117979689	12.258430951282
A0A3Q2HVB6	14.7680828026446	14.1810013515946	13.7262121495115	13.4991838452771	14.627806184118	16.1341596726086	14.4743201960943	15.3574042253061	13.3298576795788	14.0405167686077	13.9869347007147	13.105586088281	15.875406363451	14.4129593886593	15.8286949674463	16.2753969068083	16.5912628181889	15.3911918343662	12.9090481816654	15.6715585376791	13.9006601470214	16.2454277293888	16.9503414769464	15.7603779423632	15.5224921797624	12.5708491982884
A0A3Q2HVQ1	7.70628191964631	7.85280647855474	7.38331361207193	6.88874900606106	7.17726274504188	8.012103194052	6.74462792241562	8.09963861980057	7.48384057140106	6.68891140889656	7.43967696920349	6.90975572725606	8.74236619201611	7.63774456476536	7.57263542358628	8.09978842418207	8.97462533010237	7.80201515336747	7.37201245400743	8.6745315713675	6.75592258073475	7.9007152536227	8.59479635764098	8.65378643559755	8.14590032621969	7.75579444135046
A0A3Q2HW24	9.13010424616674	8.01288162586834	8.89540996307301	9.89191248112301	9.43917086185523	9.73063034454007	7.64824571332702	9.39521971786184	10.446370323924	10.2080524091603	9.45014659940501	10.2057151077354	7.85014618756706	8.78717982341044	7.79820557610422	9.49669111198521	9.71179783073866	9.3872170556114	11.5594727562537	9.519123355711	8.80919948734889	9.00617665327448	11.0190956032681	9.59412008983236	10.141759280271	9.68337935969814
A0A3Q2HWQ6	10.0530481318443	10.722967210084	8.81665245703357	9.68024312916535	9.00896683729874	10.6773826111797	8.86603180467716	9.55081987367935	8.61969403888248	10.1987389107147	8.84095233466522	9.20343092225967	10.7198853650683	9.43494579342807	10.2078318352954	11.322173496425	11.2035502173973	9.55843495323493	8.80853243860685	11.1011824129147	8.93654756160022	9.96166510075069	10.8215472073132	10.7040872017044	8.98263053689906	8.76643689221322
A0A3Q2I0V0	5.61858364054477	NA	3.78906177184063	NA	NA	NA	NA	4.72519594348065	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.56264160504798	NA	NA	NA	NA	6.93659160702073	NA	4.812675925718	NA
A0A3Q2I2D6	8.19203494207542	8.43140758373498	6.55134966995711	6.58042521071505	7.41755324667624	8.79353962656723	8.08262311069526	8.94213713416297	5.94755736945324	8.64408985549689	8.28460387933099	9.71964402864289	8.31221881674184	7.52741047112186	8.22715972889985	8.78339434905833	8.62413835818357	8.22771111373227	7.93909025621225	8.60669857589077	6.76940556906725	7.91549700636749	9.05062302001114	8.25399173427745	10.0997069160014	7.07977633227557
A0A3Q2I2H1	2.27559066879963	NA	NA	2.09941559268904	1.52545437391581	3.79461680346695	2.31736526399228	NA	NA	1.94406129051549	NA	NA	4.19246978453018	NA	3.66102123704279	NA	4.69834745298146	2.32439734602535	1.62763318915878	NA	NA	3.34914665851045	3.39860577854157	NA	NA	NA
A0A3Q2I3K2	8.52378998134002	11.1238070475382	8.96765647436729	9.27881500787847	9.31048129895933	9.06720350376394	11.0237736348735	8.24897566408022	8.3772416560623	7.11049568303584	7.99322760904512	11.6632511056297	9.05052044860138	8.11947625883234	9.02564894018991	7.77167224666584	6.29250570016185	8.36750984133542	7.86842669923096	6.7332870428681	7.40939872611034	6.90243496168884	8.02849910382507	8.686469855147	9.38056632308155	8.55694268409081
A0A3Q2I3W5	10.3266793889778	11.2003044714182	10.5446459539132	10.8881589353249	11.9900877834438	10.6901419874919	12.8618026496755	10.011577146495	10.6765068244434	10.0831327170092	9.45142463617276	13.5590032952378	8.71713303088551	13.7027607199278	10.4937862010725	10.4947362536013	9.43534222577225	9.60539983626938	10.7754882908605	9.06901995913474	NA	9.74164802572188	NA	9.99930096937173	12.1935194235268	10.4618198963743
A0A3Q2I424	10.3630887725924	9.0860628292706	8.73192535437114	8.4480791346229	7.95973296608887	10.0289458598357	9.4779027710152	10.3733942824792	8.76582005486601	9.40527402079731	8.25928371405879	8.10237683805448	9.8694278159029	8.98292160232413	9.45515086064231	10.6342803223201	11.0599122735761	9.40701397927519	8.76471671747688	11.0754377283971	8.61598708942904	9.44686418572622	10.5059816030417	10.3897056326516	9.27420160732983	9.52830557076608
A0A3Q2I4S4	3.73830883791121	4.41314911571339	3.49151599728245	3.50010806593509	NA	3.19907871688088	NA	3.8742544068129	2.91836852521097	3.94422883913704	3.22700442542549	4.56115038127115	4.54171322268401	3.44950017779926	3.35754334635181	4.09510512904086	4.60935894930182	3.70049341178172	1.44858956797037	4.96584658927512	NA	3.88733917476321	4.77978065637809	4.33409806781801	2.41448030099929	NA
A0A3Q2I6R8	10.6713164331383	9.64297663599871	9.39677834214566	9.22441107041101	10.3809194070201	9.95158817410164	9.5858827668883	9.53507955656245	8.58487069153882	9.27075691234583	9.01932310094459	9.45079532450761	10.7706787834727	10.0325696156323	10.5744987655107	10.5718883474031	10.638211569723	10.0025319388306	8.95992597300718	10.1570376625217	9.58490777875363	9.73991568450359	10.428639666754	10.1210569462603	NA	10.0439135446169
A0A3Q2I8H8	8.1044900244586	7.97732908093488	7.32689237849849	6.22732330355379	6.40635746711269	8.53246999911304	7.70861372679557	8.0788415598128	6.20814623449586	6.54606223622964	6.55778232662197	6.70116594028273	8.04459255283322	8.5981543978997	7.96809870484826	9.78275362467597	9.05173841803463	8.41265914644032	6.73157833518977	9.7758821207922	5.82751860237629	7.51008615447586	9.51393588071921	9.37278357945333	8.53913497135974	7.79840459148727
A0A3Q2I9Y1	6.09518857053316	7.1947674256176	7.88777359314612	7.69285996090953	8.58937924720424	8.13912350883599	8.92620690362139	7.2683385475269	9.04760255088179	8.07646532545859	7.3038288667689	7.92667674639359	7.93223699041472	7.9562165793863	8.52141392847996	10.945637752217	7.77910154028366	6.02223043359249	8.24747804500908	7.85215091040812	6.12672489873089	5.68600189268585	6.11992726356008	6.42445544402336	6.27686913796332	6.91373957686738
F6VFV9	7.85338014808695	8.07390697151854	6.98756212149287	6.74523132267979	7.36037010574317	6.0961523772857	6.80716747297884	7.61344868411691	6.40102298065631	6.45457229442543	6.54789390031847	6.90165823900151	6.53662275551814	6.90165823900151	8.78044784328548	6.42310225630726	6.57928134531466	6.53475219869889	6.0216667015432	4.92968185476722	5.68304854466048	10.1114378790942	5.3343793397497	6.72448111616523	6.42514060980818	8.40493860871323
A0A3Q2ID60	NA	NA	NA	1.88429208539757	NA	NA	NA	NA	NA	2.37931047696815	NA	NA	2.45698368513597	NA	NA	2.25782196717583	2.87404373775189	NA	NA	3.36617561624962	NA	NA	NA	NA	NA	NA
A0A3Q2IDD2	5.16761305319298	6.36355517956851	5.61450991758557	5.93928989871483	4.03605510268191	6.73591880961911	4.53773571158627	4.36758968594037	4.47656408578854	6.74504755731926	5.29763351882963	5.74960617590027	6.46160768151389	5.25624415269494	5.66040611243118	6.44392419139247	6.5622328635668	5.54346067090658	4.51499364698002	6.71817208847788	5.20833879252908	5.57273203463017	5.48087114788948	5.81972248171736	4.8891017507828	3.98945502474878
A0A3Q2IE19	7.76274899225547	8.20295807694601	8.13365958333192	8.32322168330148	9.02733801125861	8.25428905636443	8.91474430195991	8.38457803850055	8.6274713894742	8.17205665246962	8.99809338990892	6.53752590809794	9.00723429082691	7.94086853394002	6.95355189245281	8.57809852069338	9.15544099204063	8.14930093739279	7.83838520736494	8.63878310748789	8.58814366733458	7.97441908169058	8.87023732272703	7.79591828767101	8.95105783759184	9.09895783058534
A0A3Q2IEU7	6.01027647454212	6.70283128148882	5.39855631894706	5.75319000860733	6.19308144213345	6.29819455897644	6.27366856887374	5.7146443217599	5.19262645204962	4.97606018491458	5.16127241234123	8.24550345786612	5.65535421108464	5.62195735709244	5.80823158285524	7.32069446461149	5.54367421213724	5.06184725178666	5.92934092368097	6.33686143457322	5.18790741119142	6.29390273522631	6.17418269750254	6.39243215098726	5.7804584512814	6.19142776042388
A0A3Q2KM06	6.96718507932227	5.84111962193226	5.66901130698458	4.80963543394817	5.55068924052904	4.70655147361352	6.81399120143354	7.02777871229138	5.09092028762573	4.58764936201569	4.68097682315714	5.30960257931476	6.06133830828086	7.00083050456532	6.78800753902878	6.06768551041173	6.92135666818035	7.14874640395181	6.00832964576762	6.99377700630087	6.05956115993202	6.96644517832693	7.18224152028578	6.88627275723922	6.88443489023635	6.29136617409466
A0A3Q2KUV4	10.4316718860131	9.67390145291956	8.73863823548501	9.28343713868659	8.73732278062648	9.58613132837829	8.94163614743182	9.8579598896867	7.15743383537564	7.37278174996031	8.70107628926251	7.40556301294422	9.58293658401401	8.60027919225791	9.67236790913443	10.4072841101893	9.6988116663928	10.0016306680699	8.32764095061759	9.78100134369562	8.16852629563757	10.2209717487195	10.110246030797	10.3815984153919	9.97396574183493	8.67054719936685
A0A3Q2L7R0	4.01819684579947	6.55148394673397	4.16587649822324	5.37537284712167	3.09705709938596	6.75765056950575	2.76030426561216	4.35079094199655	NA	6.37984845233328	3.72347585480395	NA	6.67023728436931	5.02691447291933	5.06679519095775	6.59735795941376	6.48540373864013	5.4483603678606	NA	6.97736423032782	3.73540102898949	5.25177082817369	5.81989502339894	5.72021217849866	4.71587271432856	NA
A0A3Q2L7X0	7.04629167345732	5.72424015601262	5.69437517506773	5.4933788127404	5.83490899318078	7.00061430664906	5.86064841450655	5.91600667509114	4.42219675996264	5.44663425512743	5.59137070575736	6.57975768881532	NA	6.10781083456446	6.57601544610849	7.29397116527401	7.0141893937101	6.74302116267867	4.90348459584499	6.9484641174907	5.1663499196739	5.80241554998213	7.94504973039575	7.54531062093668	7.52981022842958	4.52263117769438
A0A3Q2LBD1	5.19641128000856	3.32867231452008	3.38235192306194	4.59885412403405	4.13360364868906	3.70472712548819	6.13115363291969	5.6111111715675	NA	4.40313369629656	3.13431233565402	NA	3.36870820189231	4.44782253246362	3.13736903816229	4.53577724433125	4.2051777009239	5.50289352832888	3.86794457491548	4.69106790129713	4.5375948488168	6.14597545746017	5.48840121502728	4.39406807687571	5.36684839171446	NA
A0A3Q2LBE4	5.36500196487163	2.91066284922122	NA	NA	3.36271173397583	NA	6.80104095162334	6.44454179355017	4.38873026701836	6.76855612523666	4.61340507726554	4.5524298159266	5.94950712913275	NA	4.6927893483776	6.45141421335942	5.93177184528686	5.42046602453168	7.25619723496713	4.20449798120006	NA	6.33142601237873	2.86126224985248	4.76232430742449	5.55798023769799	6.99826036957446
A0A3Q2LCW0	11.4428861084183	14.0649536973065	11.7981148244899	12.212313943906	13.0103759078081	12.8379851968785	13.5944339504244	10.2680601985327	10.1863255897474	10.027971986641	10.8119961265262	14.0785170637985	11.4409276266978	13.8256204947093	12.4692984730581	12.3786057064078	10.782071359448	11.2203276306114	10.9900411092916	10.1710139786807	9.77615375885365	10.4611582981599	11.522464865585	11.3957865349401	13.6554713080184	10.9363522691911
A0A3Q2LDF3	8.09715073118356	7.20310820598668	6.82750139783754	6.9080842754466	6.76800195734644	9.9632855731291	7.74661377094519	7.97293770592659	6.46751701055415	7.40064240471146	6.83365812318769	6.88024643587358	9.43576215136689	7.28830556500566	8.8272604284541	9.71515717233916	9.43674725031493	8.09266959527376	7.90144539177686	8.97718458531308	6.98227466257475	8.1620022414835	9.43682607710739	8.72678942714341	7.98933463278045	7.34093145397557
A0A3Q2LEZ9	5.48105684891559	6.03778083951626	3.9523092839455	7.32289586895923	4.57461112629418	5.48784468710287	5.40432302032433	4.93735370471768	6.55054231249351	3.96092106036148	5.93431134618929	6.51076006080666	6.21208536774976	4.92356376959601	5.29991654932463	7.5618965968666	6.8366166031528	4.92590409432474	4.1329671088296	6.65401384961946	5.50482398415395	4.8748024984701	5.54544616558449	6.46315904491298	5.7512459852773	3.38797357147813
A0A3Q2LFC7	5.38268932538947	9.04265471925346	9.68623018523984	10.9412488686519	NA	8.31792185782069	8.59048194403486	9.19382954668228	10.3047766376695	7.41481507451881	9.68320679041432	11.9770252641303	6.31617302079875	8.54666076959665	8.40664872159975	2.42596597149338	8.79124368532551	8.90519577701976	9.04617629199716	5.02225335586416	10.4313650554742	8.60143601877707	NA	7.80282276381197	6.70838830670281	NA
A0A3Q2LG05	3.92734705325162	2.79354487033666	0.920052849121233	4.07026845197393	NA	2.71145766198168	4.09524693972408	3.9794761049722	NA	2.13126768028009	2.39599170120167	4.20466523345042	3.9676353688285	NA	2.50429917381337	3.5359825721771	3.31656931340833	3.65098882728397	NA	3.73601759114373	5.17103677407196	3.38559332606718	4.08654343531691	3.08130704249337	3.96749612998212	NA
A0A3Q2LQH7	5.38902895568227	6.08033854812582	3.72278563953767	4.7163358516955	3.94164947848055	NA	2.61836227654527	3.99053377065453	3.49700557732973	NA	NA	4.79288199928163	3.88983161667758	4.50193896532399	3.91651391703846	5.08994722720995	4.71188183196474	NA	4.10872622741692	4.35363922812326	NA	4.92402703481517	2.79147869154542	5.28128600550348	3.8877110071625	4.2790784737518
